rank,bracket,horse_num,sex_age,weight_constraint,jockey,odds,popularity,horse_weight,trainer,race_id,prev_rank,rest_days,weather,track,sire,bms,lineage,prev1_relative_last3f,prev2_relative_last3f,prev3_relative_last3f,prev1_passage_num,prev2_passage_num,prev3_passage_num,is_long_trip,is_stay,weight_delta,weight_ratio,sire_track_interaction
1.0,2.0,4.0,21,56.0,155,5.7,2.0,510.0,333,202506030210,1.0,90.0,2,2,140,217,0,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10980391941560944,294
1.0,4.0,4.0,20,57.0,109,14.3,6.0,472.0,231,202609010108,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12076270930587481,72
1.0,7.0,7.0,13,56.0,109,20.6,4.0,474.0,275,202530082811,1.0,511.0,3,2,100,290,14,50.0,50.0,50.0,1.0,2.0,7.0,1,0,1.0,0.11814345742313381,204
1.0,8.0,16.0,22,57.0,120,6.6,4.0,530.0,187,202606020110,1.0,90.0,2,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10754716778212892,71
1.0,5.0,9.0,22,58.0,154,25.6,10.0,484.0,311,202501010811,1.0,90.0,3,1,129,256,3,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11983470826787794,265
1.0,6.0,6.0,19,55.0,181,1.1,1.0,496.0,168,202445100911,1.0,34.0,3,0,45,179,17,50.0,50.0,50.0,4.0,1.0,7.0,0,0,1.0,0.11088709453856664,70
1.0,8.0,16.0,21,58.0,148,28.7,11.0,454.0,206,202506040811,1.0,90.0,2,2,80,242,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12775330115080835,158
1.0,7.0,13.0,22,57.0,113,11.2,5.0,540.0,293,202408010211,1.0,49.0,2,2,70,216,5,50.0,50.0,50.0,4.0,7.0,7.0,0,0,-1.0,0.10555555360082308,136
1.0,8.0,11.0,21,57.0,36,2.2,1.0,511.0,45,202548120511,1.0,90.0,2,2,171,208,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11154598607542102,365
1.0,1.0,2.0,22,57.0,140,7.2,4.0,486.0,288,202408040511,1.0,202.0,3,2,54,175,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,1.0,0.117283948204034,94
1.0,2.0,2.0,10,54.0,105,1.8,1.0,465.0,84,202347110910,1.0,29.0,3,2,163,325,13,50.0,50.0,50.0,5.0,7.0,7.0,0,0,-1.0,0.11612902976066604,346
1.0,8.0,10.0,20,55.0,173,3.4,2.0,482.0,129,202447121211,1.0,91.0,2,2,122,276,6,50.0,50.0,50.0,1.0,2.0,1.0,0,0,0.0,0.11410788145004395,248
1.0,2.0,2.0,20,57.0,210,2.9,2.0,526.0,348,202609010310,1.0,104.0,3,2,129,270,3,50.0,50.0,50.0,6.0,7.0,7.0,0,0,1.0,0.10836501695123542,266
1.0,2.0,4.0,21,58.0,155,3.7,2.0,460.0,255,202605010609,1.0,90.0,2,2,161,92,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1260869537807184,342
1.0,8.0,8.0,20,57.0,173,1.6,1.0,487.0,28,202447121010,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11704311874654788,72
1.0,6.0,12.0,12,55.0,140,10.6,4.0,488.0,334,202508030210,1.0,50.0,3,3,175,208,14,50.0,50.0,50.0,2.0,7.0,7.0,0,0,-1.0,0.11270491572325993,375
1.0,6.0,6.0,22,57.0,16,1.6,1.0,492.0,227,202405020510,1.0,90.0,2,2,103,242,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11585365618183627,209
1.0,8.0,11.0,3,56.0,36,4.1,3.0,556.0,45,202448091911,1.0,36.0,3,2,188,176,14,50.0,50.0,50.0,2.0,4.0,4.0,0,0,0.0,0.10071942264893124,402
1.0,4.0,7.0,21,56.0,113,2.5,1.0,534.0,316,202405010211,1.0,42.0,3,2,209,33,12,50.0,50.0,50.0,2.0,7.0,7.0,1,0,-1.0,0.10486891189384061,450
1.0,6.0,10.0,12,56.0,245,7.9,4.0,476.0,366,202301010410,1.0,90.0,3,2,140,303,0,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.1176470563519526,294
1.0,8.0,13.0,20,56.0,257,3.5,2.0,474.0,365,202306010110,1.0,90.0,2,2,160,196,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11814345742313381,340
1.0,7.0,13.0,21,55.0,66,30.5,10.0,500.0,296,202307020511,1.0,90.0,0,0,70,209,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10999999780000005,134
1.0,7.0,8.0,10,55.0,70,5.4,2.0,438.0,147,202547112812,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12557077338879513,72
1.0,7.0,13.0,20,57.0,46,2.1,1.0,504.0,309,202505021211,1.0,155.0,2,2,70,24,5,50.0,50.0,50.0,4.0,1.0,7.0,1,0,1.0,0.113095235851285,136
1.0,8.0,10.0,19,55.0,107,1.8,1.0,474.0,129,202430061912,1.0,20.0,2,2,171,297,12,50.0,50.0,50.0,5.0,7.0,7.0,0,0,0.0,0.11603375282629214,365
1.0,6.0,11.0,21,57.0,256,8.9,4.0,516.0,299,202544041611,1.0,352.0,2,1,144,238,12,50.0,50.0,50.0,5.0,5.0,7.0,1,0,0.0,0.110465114138273,303
1.0,8.0,8.0,12,57.0,90,3.2,2.0,486.0,354,202310030104,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.117283948204034,72
1.0,5.0,10.0,21,57.5,19,1.5,1.0,528.0,329,202306030810,1.0,90.0,2,3,5,78,2,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.1089015130889865,9
1.0,6.0,7.0,13,56.0,67,11.7,6.0,452.0,333,202308010910,1.0,90.0,2,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12389380256872119,71
1.0,3.0,3.0,19,55.0,139,7.0,4.0,450.0,16,202430091207,1.0,90.0,2,2,90,308,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1222222195061729,179
1.0,4.0,5.0,22,58.0,109,5.3,4.0,504.0,272,202508031010,1.0,90.0,2,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1150793627960444,73
1.0,1.0,1.0,11,55.0,171,4.2,2.0,425.0,9,202347072011,1.0,28.0,2,2,45,179,17,50.0,50.0,50.0,4.0,7.0,7.0,0,0,1.0,0.12941176166089974,72
1.0,5.0,9.0,8,56.0,195,2.0,1.0,482.0,160,202644021711,1.0,857.0,3,1,151,63,5,50.0,50.0,50.0,5.0,7.0,7.0,0,0,-2.0,0.11618257020368113,313
1.0,2.0,3.0,20,57.0,6,19.5,9.0,524.0,223,202608010511,1.0,90.0,2,2,209,74,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10877862387827054,450
1.0,1.0,1.0,21,58.0,217,2.8,2.0,522.0,273,202505040510,1.0,90.0,3,2,9,104,15,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11111110898254581,14
1.0,6.0,6.0,20,56.0,140,4.2,3.0,484.0,203,202306020411,1.0,90.0,3,2,93,321,2,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11570247694829594,186
1.0,6.0,12.0,22,57.0,64,9.1,5.0,458.0,272,202510020611,1.0,84.0,3,2,140,286,0,50.0,50.0,50.0,5.0,7.0,7.0,0,0,0.0,0.1244541457542763,294
1.0,4.0,4.0,19,56.0,173,1.2,1.0,453.0,147,202547091211,1.0,28.0,3,1,45,179,17,50.0,50.0,50.0,9.0,7.0,7.0,0,0,0.0,0.12362030632184755,71
1.0,1.0,1.0,21,58.0,3,2.4,1.0,496.0,347,202505020409,1.0,90.0,2,2,165,216,0,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11693548151339755,352
1.0,4.0,5.0,23,58.0,172,106.5,12.0,488.0,269,202608010811,1.0,467.0,2,2,9,42,15,50.0,50.0,50.0,2.0,1.0,7.0,1,0,3.0,0.11885245658089229,14
1.0,4.0,8.0,5,57.0,154,16.1,7.0,484.0,319,202406020211,1.0,78.0,0,1,186,257,13,50.0,50.0,50.0,4.0,4.0,7.0,1,0,0.0,0.11776859260808693,396
1.0,3.0,3.0,20,56.0,191,2.1,1.0,476.0,270,202305010809,1.0,90.0,2,2,166,303,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1176470563519526,355
1.0,6.0,9.0,21,55.0,109,5.2,3.0,488.0,284,202309020510,1.0,90.0,2,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11270491572325993,71
1.0,5.0,6.0,22,54.0,41,3.2,2.0,517.0,172,202335102412,1.0,90.0,2,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10444874072632997,71
1.0,7.0,7.0,19,55.0,245,3.5,2.0,454.0,366,202309040608,1.0,90.0,2,2,114,64,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12114537178093895,231
1.0,1.0,2.0,22,58.0,113,2.8,1.0,510.0,290,202308010911,1.0,66.0,2,1,72,17,12,50.0,50.0,50.0,3.0,7.0,7.0,0,0,2.0,0.11372548796616691,141
1.0,2.0,3.0,23,57.0,141,21.6,10.0,500.0,245,202308020811,1.0,294.0,2,2,107,232,13,50.0,50.0,50.0,1.0,7.0,7.0,1,0,0.0,0.11399999772000005,217
1.0,3.0,3.0,13,55.0,152,11.7,4.0,408.0,28,202447032210,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.13480391826460986,72
1.0,7.0,7.0,20,56.0,105,1.2,1.0,485.0,162,202447020809,1.0,38.0,2,2,175,216,14,50.0,50.0,50.0,2.0,7.0,7.0,0,0,0.0,0.11546391514507393,374
1.0,2.0,4.0,21,58.0,140,9.6,4.0,480.0,237,202309050711,1.0,90.0,2,2,46,303,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12083333081597228,76
1.0,4.0,4.0,10,54.0,107,3.2,2.0,450.0,96,202330091310,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1199999973333334,71
1.0,3.0,3.0,21,60.0,200,39.6,8.0,480.0,187,202404040101,1.0,90.0,3,1,70,5,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1249999973958334,135
1.0,2.0,2.0,23,59.0,0,3.8,2.0,500.0,328,202307010611,1.0,90.0,3,1,138,1,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11799999764000005,289
1.0,1.0,1.0,20,56.0,173,1.7,1.0,503.0,147,202447071811,1.0,105.0,2,2,202,76,12,50.0,50.0,50.0,2.0,7.0,7.0,0,0,0.0,0.11133200573892633,435
1.0,8.0,9.0,19,55.0,170,2.3,1.0,518.0,220,202504030211,1.0,90.0,2,2,172,251,15,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10617760412784548,367
1.0,2.0,2.0,22,56.0,149,4.2,2.0,502.0,245,202503020611,1.0,84.0,2,2,107,270,13,50.0,50.0,50.0,2.0,7.0,7.0,0,0,-1.0,0.11155378263837087,217
1.0,7.0,8.0,22,58.0,67,6.2,4.0,520.0,284,202507030107,1.0,90.0,2,2,70,94,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11153845939349118,136
1.0,5.0,7.0,22,58.0,182,2.9,2.0,502.0,68,202344120911,1.0,275.0,2,2,171,286,9,50.0,50.0,50.0,5.0,2.0,2.0,0,0,1.0,0.11553784630402697,365
1.0,8.0,10.0,7,60.0,151,2.0,1.0,488.0,295,202308010708,1.0,126.0,3,2,74,62,5,50.0,50.0,50.0,3.0,7.0,7.0,0,0,-1.0,0.12295081715264719,148
1.0,3.0,3.0,24,57.0,14,2.9,1.0,528.0,310,202307011210,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10795454340995184,72
1.0,8.0,8.0,10,55.0,141,8.0,4.0,468.0,188,202301020408,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11752136501022725,71
1.0,7.0,7.0,21,56.0,237,3.8,2.0,482.0,34,202355101506,1.0,90.0,2,2,210,229,13,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11618257020368113,452
1.0,8.0,12.0,20,56.0,18,1.4,1.0,512.0,210,202505050210,1.0,90.0,0,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10937499786376959,72
1.0,1.0,1.0,22,58.0,67,16.6,7.0,454.0,243,202507010210,1.0,90.0,4,1,190,321,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12775330115080835,406
1.0,6.0,7.0,23,53.0,97,1.8,1.0,525.0,124,202345030211,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1009523790294785,72
1.0,8.0,16.0,5,54.0,133,4.4,2.0,480.0,66,202544122511,1.0,90.0,4,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11249999765625006,73
1.0,4.0,4.0,19,56.0,46,2.2,1.0,504.0,309,202405050511,1.0,90.0,3,2,70,24,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11111110890652562,136
1.0,1.0,1.0,23,56.0,95,1.2,1.0,523.0,117,202455071407,1.0,90.0,4,0,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10707456774236009,70
1.0,4.0,7.0,22,58.0,140,6.0,4.0,490.0,290,202508020911,1.0,185.0,4,1,200,216,14,50.0,50.0,50.0,1.0,5.0,3.0,0,0,2.0,0.11836734452311543,430
1.0,7.0,12.0,23,59.0,245,1.9,1.0,520.0,356,202309020811,1.0,84.0,2,3,175,303,14,50.0,50.0,50.0,2.0,7.0,7.0,0,0,2.0,0.11346153627958584,375
1.0,7.0,13.0,22,58.0,16,2.7,1.0,488.0,203,202405020309,1.0,90.0,3,1,72,290,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11885245658089229,141
1.0,2.0,2.0,19,54.0,107,2.1,1.0,466.0,129,202330062712,1.0,19.0,3,2,122,276,6,50.0,50.0,50.0,1.0,7.0,7.0,0,0,0.0,0.11587982583948872,248
1.0,3.0,4.0,13,57.0,154,6.9,4.0,480.0,243,202606010511,1.0,212.0,2,2,123,321,12,50.0,50.0,50.0,3.0,2.0,7.0,0,0,2.0,0.11874999752604172,250
1.0,4.0,4.0,14,56.0,184,17.5,5.0,526.0,149,202330052512,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10646387630296814,72
1.0,5.0,8.0,22,58.0,141,2.1,1.0,506.0,219,202406030411,1.0,90.0,2,2,72,45,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11462450366354736,142
1.0,4.0,4.0,11,55.0,113,1.3,1.0,436.0,309,202409020609,1.0,90.0,2,2,69,216,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12614678609755078,132
1.0,5.0,5.0,10,55.0,67,2.6,1.0,450.0,342,202408060311,1.0,90.0,2,2,209,275,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1222222195061729,450
1.0,6.0,7.0,15,56.0,228,6.3,3.0,466.0,32,202536100512,1.0,286.0,3,1,163,332,13,50.0,50.0,50.0,3.0,2.0,1.0,0,0,2.0,0.12017167124095127,345
1.0,4.0,7.0,21,56.0,217,4.3,2.0,478.0,310,202408040710,1.0,90.0,3,2,182,182,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11715480926454375,387
1.0,5.0,9.0,20,57.0,18,3.8,1.0,456.0,266,202508030911,1.0,183.0,0,1,137,115,12,50.0,50.0,50.0,1.0,7.0,7.0,1,0,0.0,0.12499999725877199,286
1.0,8.0,16.0,21,58.0,140,5.3,3.0,498.0,197,202508010511,1.0,385.0,2,2,192,296,12,50.0,50.0,50.0,4.0,7.0,7.0,1,0,1.0,0.11646586111514336,412
1.0,6.0,10.0,22,56.0,142,6.2,3.0,549.0,176,202544091711,1.0,90.0,2,2,188,197,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10200364112925973,402
1.0,6.0,7.0,6,57.0,155,2.2,1.0,510.0,285,202446092311,1.0,277.0,2,3,72,217,12,50.0,50.0,50.0,4.0,1.0,5.0,1,0,0.0,0.11176470369088817,143
1.0,8.0,10.0,20,56.0,29,1.6,1.0,458.0,155,202347040511,1.0,78.0,3,2,180,244,5,50.0,50.0,50.0,1.0,7.0,7.0,0,0,0.0,0.1222707396884118,383
1.0,1.0,1.0,24,56.0,177,2.7,2.0,472.0,5,202355111206,1.0,126.0,2,2,45,179,17,50.0,50.0,50.0,4.0,7.0,7.0,0,0,0.0,0.11864406528296473,72
1.0,5.0,5.0,20,56.0,52,2.5,2.0,503.0,41,202548021211,1.0,8.0,4,1,140,290,0,50.0,50.0,50.0,4.0,3.0,7.0,0,0,0.0,0.11133200573892633,293
1.0,6.0,12.0,24,57.0,170,8.8,5.0,514.0,286,202306030211,1.0,90.0,4,0,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11089493947675215,70
1.0,7.0,9.0,6,57.0,60,24.8,6.0,444.0,106,202347123110,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12837837548697353,71
1.0,4.0,8.0,22,58.0,116,6.8,3.0,536.0,249,202307020111,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10820895320505684,72
1.0,4.0,4.0,22,56.0,211,12.0,5.0,478.0,283,202309010810,1.0,90.0,2,2,214,188,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11715480926454375,458
1.0,5.0,5.0,20,56.0,67,1.3,1.0,510.0,361,202509040210,1.0,90.0,2,2,42,33,15,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10980391941560944,64
1.0,5.0,8.0,19,56.0,253,3.6,2.0,482.0,285,202509050611,1.0,90.0,0,3,96,290,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11618257020368113,195
1.0,8.0,16.0,21,57.0,64,12.4,5.0,498.0,278,202508040310,1.0,273.0,2,2,69,60,5,50.0,50.0,50.0,2.0,7.0,7.0,0,0,0.0,0.11445782902695123,132
1.0,7.0,9.0,5,57.0,29,19.6,5.0,470.0,162,202348111611,1.0,90.0,2,2,134,275,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12127659316432782,280
1.0,2.0,2.0,22,58.0,77,11.8,6.0,476.0,346,202306040710,1.0,90.0,2,1,125,128,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12184873693595091,255
1.0,4.0,6.0,21,58.0,19,3.1,1.0,478.0,223,202508020411,1.0,71.0,2,2,196,251,12,50.0,50.0,50.0,8.0,1.0,7.0,1,0,1.0,0.1213389095954203,424
1.0,6.0,9.0,21,57.0,113,2.0,1.0,478.0,273,202309040110,1.0,90.0,2,2,125,35,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11924685942998203,256
1.0,6.0,9.0,5,58.5,16,3.5,1.0,478.0,203,202405021212,1.0,64.0,2,2,72,275,12,50.0,50.0,50.0,1.0,1.0,7.0,0,0,1.5,0.12238493467813945,142
1.0,8.0,10.0,21,57.0,133,5.1,3.0,548.0,56,202443121711,1.0,191.0,2,2,175,226,14,50.0,50.0,50.0,5.0,7.0,7.0,0,0,-1.0,0.10401459664206941,374
1.0,5.0,5.0,20,55.0,195,3.9,3.0,519.0,105,202443121811,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10597302300630014,72
1.0,7.0,11.0,21,58.0,113,5.1,2.0,540.0,293,202308030612,1.0,90.0,2,1,70,216,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10740740541838138,135
1.0,5.0,5.0,24,56.0,99,2.2,1.0,457.0,112,202536070111,1.0,90.0,3,2,75,181,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12253829053526717,150
1.0,6.0,11.0,21,58.0,40,29.0,11.0,480.0,269,202506050311,1.0,90.0,3,2,89,334,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12083333081597228,176
1.0,4.0,8.0,22,57.0,20,3.8,2.0,484.0,203,202405030611,1.0,50.0,2,2,72,290,12,50.0,50.0,50.0,3.0,7.0,7.0,0,0,-1.0,0.11776859260808693,142
1.0,8.0,16.0,23,55.0,122,53.6,11.0,524.0,221,202606020510,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10496183005798035,72
1.0,7.0,13.0,12,53.0,170,35.8,10.0,462.0,286,202406050711,1.0,90.0,2,2,89,225,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11471861223552789,176
1.0,6.0,12.0,24,59.0,210,5.0,4.0,468.0,294,202309020311,1.0,90.0,2,2,46,181,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1260683733746074,76
1.0,7.0,7.0,11,54.0,125,11.8,5.0,476.0,129,202330081512,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1134453757679543,72
1.0,5.0,8.0,22,57.0,77,8.4,5.0,476.0,222,202505030311,1.0,90.0,0,2,107,88,13,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11974789664395176,217
1.0,3.0,3.0,20,56.0,113,5.0,3.0,492.0,284,202309040711,1.0,141.0,2,2,94,120,5,50.0,50.0,50.0,3.0,7.0,7.0,0,0,0.0,0.1138211358979444,188
1.0,3.0,6.0,22,59.0,30,4.2,2.0,494.0,272,202306040411,1.0,90.0,2,2,180,238,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11943319596289077,383
1.0,6.0,6.0,20,57.0,119,2.0,1.0,487.0,120,202344071211,1.0,35.0,3,2,100,305,14,50.0,50.0,50.0,3.0,4.0,7.0,0,0,1.0,0.11704311874654788,204
1.0,2.0,3.0,12,55.0,113,3.9,1.0,482.0,273,202307010511,1.0,90.0,3,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11410788145004395,73
1.0,6.0,6.0,11,55.0,178,2.1,1.0,468.0,350,202445061211,1.0,90.0,2,2,140,266,0,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11752136501022725,294
1.0,8.0,16.0,22,56.0,122,2.6,1.0,508.0,221,202305030810,1.0,90.0,2,2,47,302,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11023621830243666,80
1.0,7.0,8.0,20,57.0,138,1.5,1.0,511.0,101,202647010910,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11154598607542102,72
1.0,5.0,8.0,11,53.0,172,3.5,2.0,474.0,358,202502010711,1.0,168.0,2,1,48,158,5,50.0,50.0,50.0,8.0,7.0,7.0,1,0,-2.0,0.1118143436326088,82
1.0,1.0,1.0,26,57.0,242,7.2,5.0,534.0,97,202335111912,1.0,196.0,3,0,45,179,17,50.0,50.0,50.0,3.0,7.0,7.0,0,0,0.0,0.10674157103480204,70
1.0,7.0,7.0,24,56.0,119,1.9,1.0,501.0,160,202545041010,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11177644487472166,71
1.0,5.0,7.0,11,55.0,216,24.9,7.0,456.0,347,202506040211,1.0,90.0,2,2,137,275,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12061403244267474,287
1.0,7.0,10.0,22,54.0,206,2.9,1.0,516.0,340,202542092311,1.0,171.0,2,2,140,194,0,50.0,50.0,50.0,1.0,2.0,2.0,1,0,-4.5,0.10465116076257441,294
1.0,6.0,7.0,20,57.0,18,5.7,2.0,480.0,221,202505020510,1.0,90.0,3,3,18,21,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11874999752604172,28
1.0,7.0,7.0,23,56.0,48,6.5,3.0,467.0,113,202436121112,1.0,685.0,3,0,132,303,3,50.0,50.0,50.0,5.0,7.0,7.0,0,0,-1.0,0.11991434432731597,275
1.0,6.0,11.0,21,57.0,67,7.0,4.0,506.0,328,202407020711,1.0,90.0,0,0,9,64,15,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11264821911762414,13
1.0,5.0,5.0,13,52.0,67,2.3,1.0,472.0,288,202608010211,1.0,90.0,2,2,63,275,13,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11016948919132438,117
1.0,4.0,5.0,11,54.0,97,1.5,1.0,485.0,49,202345101011,1.0,90.0,3,0,83,229,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11134020388989271,164
1.0,2.0,3.0,21,57.0,46,4.7,1.0,518.0,350,202408060812,1.0,50.0,3,2,158,162,17,50.0,50.0,50.0,1.0,2.0,2.0,0,0,-1.0,0.1100386079143126,334
1.0,8.0,13.0,21,56.0,109,11.7,6.0,516.0,272,202408050410,1.0,90.0,2,2,140,238,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10852712967970679,294
1.0,1.0,2.0,22,57.0,64,6.1,3.0,464.0,272,202509020810,1.0,90.0,3,2,140,286,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12284482493868912,294
1.0,3.0,3.0,12,56.0,257,9.9,6.0,464.0,268,202306040210,1.0,90.0,2,2,154,235,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1206896525713437,322
1.0,4.0,4.0,21,56.0,113,6.9,3.0,456.0,360,202508030410,1.0,90.0,3,2,192,275,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12280701485072336,412
1.0,5.0,5.0,13,55.0,173,12.8,5.0,458.0,147,202447070410,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12008733362254731,72
1.0,7.0,10.0,13,57.0,206,3.8,1.0,473.0,324,202445070311,1.0,147.0,2,1,194,341,5,50.0,50.0,50.0,1.0,2.0,5.0,1,0,0.5,0.12050739702944192,416
1.0,7.0,11.0,22,56.0,119,4.8,4.0,483.0,49,202642022611,1.0,313.0,3,0,168,213,14,50.0,50.0,50.0,1.0,7.0,7.0,0,0,-2.0,0.11594202658505122,358
1.0,6.0,11.0,23,57.0,145,27.7,10.0,478.0,323,202303030211,1.0,42.0,3,2,74,206,5,50.0,50.0,50.0,1.0,7.0,7.0,1,0,1.0,0.11924685942998203,148
1.0,2.0,2.0,24,57.0,114,2.1,1.0,501.0,318,202542062511,1.0,51.0,3,0,113,182,5,50.0,50.0,50.0,4.0,5.0,2.0,1,0,0.0,0.11377245281891313,226
1.0,1.0,1.0,24,56.0,185,2.1,1.0,506.0,135,202655011703,1.0,76.0,2,2,46,286,9,50.0,50.0,50.0,2.0,2.0,7.0,0,0,0.0,0.11067193457170091,76
1.0,4.0,7.0,14,54.0,186,15.0,7.0,526.0,235,202406050210,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10266159500643356,72
